company,rating,text,date,city,contributor_id,reviews,sentiment_score,sentiment_label
Infosys,5,"This building is in cyber city....near building number 14....there are two rapid metro station near this building...dlf phase 3 and mouslari station...lots of companies are there like.... Infosys, personiv, United lex, concetrix etc...so would like to recommend this prime location of Gurugram.... thanks..",5 years ago,Delhi,101358959789895884509,445,0.7964,positive
Infosys,1,"SLAVERY!! Typical Boomer, Vindictive Low lives with forged credentials running the show. Very definition of Biblical Hell!!
Employee treatment is absymal.Dont bother with them. They even tried to scam Google lol!!!",a year ago,Delhi,102221959162010073894,17,-0.9565,negative
Infosys,5,I’ve been working here for the last 8 years and this is an awesome company for those who want to make a career. Ample opportunities and variety of roles combined with the focus of growing employees from within makes it a really employee oriented organization!,6 years ago,Delhi,105154721513794360407,8,0.8398,positive
Infosys,5,Its a good place to work. Visited twice by car. Located on 7th floor has a small food outlet and nice staff.,2 years ago,Delhi,112265015666328501236,85,0.6908,positive
Infosys,5,always remember to send email before meeting. without mail they will not allow to go inside. you have to stand at reception they will not even offer you seat. this don't like. without appointment and prior mail you are not welcome here.,7 years ago,Delhi,114662103885038034962,190,-0.6435,negative
Infosys,3,"If you want to go any laptop submitted things then you go in tikri sector 48 location.
Other vise you ask your manager because in DLF office is available only bpm",2 years ago,Delhi,103165801112131837760,7,0.0772,positive
Wipro,4,Good company to work but this office is in isolated place with no metro connectivity.,5 months ago,Delhi,115735883083612421054,34,-0.5859,negative
Wipro,5,Good company and good behaviour all company member 👍,a month ago,Delhi,100373897037437603971,2,0.7003,positive
Wipro,3,"The Wipro GDC, or the Gurgaon Development Center is a 7-storeyed building, but apparently smaller in term of land area it covers, located at Udyog Vihar, near the Gurgaon-Delhi border close to Delhi-Gurgaon Expressway to the right, and Kapashera Border to the left. The office is situated inside a puzzle of alleys at Udyog Vihar. This office has its cafeteria at the top floor.",3 years ago,Delhi,105356200382830891001,920,0.296,positive
Wipro,5,"It was really great working here, the office is amazing, facilities are great, but the coffee machines need a repair. Cafetaria is amazing, staff is good, gym trainer is good, managers are great. It was fun working here.",a year ago,Delhi,111908009926978625222,13,0.9864,positive
Wipro,5,"The office is very good and managed very well.

2 Floors underground parking
3 Elevators
Gym
2 Canteens
Total 6 Floors

ID card is needed for entry.
A gate pass is needed for parking.",a year ago,Delhi,116557035995275301173,43,0.6794,positive
Wipro,1,"Fraud company selling faulty products.
No one picks calls or reverts on email. Will be filing a case in court against them.",9 months ago,Delhi,108076620152032232553,21,-0.8074,negative
Wipro,4,"Wipro's development centre in Gurgaon. Recently removated and really good facilities, such as underground parking, smart interaction zones, large meeting rooms, innovation labs and modern workplace culture. Many stellar projects have been delivered from this location. Its situated at Udyog Vihar and might be a tad bit difficult to find for the first time. However following Google map directions is the recommended approach.",a year ago,Delhi,106266631203050247165,432,0.7778,positive
Wipro,2,Interview process is okay. Waited for more than 2 hours of scheduled time. Then the HR called and provided one room to me. The other panel called me over my phone and taken technical interview. The process is okay but not given any feedback. Consultant people reverted that they will share the feedback in next 2 days but no response came from their end.,5 years ago,Delhi,117048764608253362559,230,0.2263,positive
HCL,5,hi sir i am Niranjan kumar i want job in hcl,7 years ago,Delhi,117162669624846046034,2,0.0772,positive
HCL,5,Awesome work culture,6 years ago,Delhi,112291592716428480352,41,0.6249,positive
HCL,5,I want to job in HCl ..,7 years ago,Delhi,112254036621853012842,8,0.0772,positive
HCL,4,Excellent 👍👍👍👌,a year ago,Delhi,108690143823541220088,1004,0.5719,positive
Tech Mahindra,5,Recently I have joined the company. As I have analyse  every thing is fine as well as campus and people also.,3 weeks ago,Delhi,104191462617629123746,2,0.4404,positive
Tech Mahindra,1,"They should be given zero…even zero is valuable they should be given -1000… guys dont ever join tech mahindra. Worst nightmare and anand mahindra doesnt even care beside tweeting in twitter….I am writing this to let you know that I am filing an official complaint against the aasurant management that they are the worst management i have ever seen and they dont have courage to talk to me for anything. Ask anyone if they have talked to me before this decision. Now what they will do is take revenge and stop my relieving letter. If they have courage to talk to an employee i will come to office and see if they can talk how they harrasing the people there in the assurant. They have not given me exception on my behavior. Ask feedback about the management there from anyone working there. These guys should be terminated too. Mayank, gaurav, yatin , priya, amarjeet, pankaj no one came forward to talk to me. They all should be terminated. The manager should tell me about rhe smooth exit but they dont have courage to talk. Only thihg they say is talk to HR.  I will quote everything in social media too so that they get exposed. I cant use abusive words here. I will come to office and if they have courage come and talk to me and see how much empathy u have. They  dont know nothing. So much experience but dont know anything about work and ethics. I want compensation for this month too or I will file a court case agaisnt the management. I have all the proofs. All phone call records and mails and everything. I will drag each one of you. All i was searching was empathy and they have nothing. When I asked for leaves due to liver issue they didnt give it instead wasted my time and was that a big thing i was asking i have given the medical and all and they were like aliens that they dont know how to handle it. Even after their medical team approved it yatin said that i cant give leaves. Who is he to decide? All i was asking for day shift for 2 weeks only and their legs shaken. And they talk about my behavior. I am writing this each and every person should read it whole otherwise u will miss the purpose. After that when i start joining all i was asking for some refresher and wht they do is given 1 week training and says there is a certification. The certification which they had taken earlier was a joke.. every person cheated and passed. So in my case they take certification like I am giving upsc exam. I cleared first one technically because pankaj didnt checked properly the exam. And when I raised it, and find some answers are correct he said ok i am allowing u to get into production. Then suddenly after 2 days mayank says give test again. There is no cooperation between them. In second and thirdd test amarjeet make sure to make me fail as she made the question which even the people in production dont get the cases. She is also the culprit. I didnt clear the test so they will not talk to me after that. Wht kind of people they are? Yatin and priya dont know anything. I dont know why they are team leaders. I thought priya is good but she says one thing to you and then says some other thing. Earlier she says that raise complaint against HR charajit and next day she said charajit is good. They could have make my exit smooth but what they are doing is nothing. They are pure evil. I didnt get salary for my previous month just because the team lead yatin dont know wht to talk to HR and they both blame each other for NCNS. I am adding all the conversations here. Check everything. I will not leave u all like this. I will fight the legal aid against u all and make sure you get exposed to every platform. Mayank shrivastava, Gaurav sachdeva, yatin chaabra, priya, amarjeet, pankaj and alll are culprits. I will file a complaint against you all according to labour laws. You alll are pure evils.",5 months ago,Delhi,115438828633075986510,1,-0.9795,negative
